scenarioId,totalQuestions,correctAnswers,totalErrors,accuracyPct,patternTag,patternCount,patternRatioOfQuestions,patternRatioOfErrors,sessions,days,sameSessionOnly,crossSession,crossDay,observedPatternLevel,evidenceStrength,taxonomyId,classificationState,patternLayer,engineDecision,engineDecisionAuthority,adcAction,blockPatternClaim,patternKey,patternLabel,parentSafeLabelHe,enrichApplied,parentFacingText,badge,visualVariant,cardColorHint,category,clearWeak,detectedPattern,appearsRegular,appearsDetailed,appearsShort
q12_w7_share0.33,12,5,7,42,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 7 שגיאות מתוך 12 שאלות (42% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q12_w7_share0.4,12,5,7,42,mt:calculation_off_by_one,3,0.25,0.4286,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-3 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q12_w7_share0.5,12,5,7,42,mt:calculation_off_by_one,4,0.3333,0.5714,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q12_w7_share0.6,12,5,7,42,mt:calculation_off_by_one,4,0.3333,0.5714,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q12_w7_share0.75,12,5,7,42,mt:calculation_off_by_one,5,0.4167,0.7143,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q12_w7_share1,12,5,7,42,mt:calculation_off_by_one,7,0.5833,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-7 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 12 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_w10_share0.2,20,10,10,50,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (20 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 20 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q20_w10_share0.25,20,10,10,50,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (20 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 20 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q20_w10_share0.33,20,10,10,50,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (20 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 20 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q20_w10_share0.4,20,10,10,50,mt:calculation_off_by_one,4,0.2,0.4,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-4 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_w10_share0.5,20,10,10,50,mt:calculation_off_by_one,5,0.25,0.5,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_w10_share0.6,20,10,10,50,mt:calculation_off_by_one,6,0.3,0.6,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_w10_share0.75,20,10,10,50,mt:calculation_off_by_one,8,0.4,0.8,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_w10_share1,20,10,10,50,mt:calculation_off_by_one,10,0.5,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q20_w12_share0.2,20,8,12,40,mt:calculation_off_by_one,2,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 12 שגיאות מתוך 20 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q20_w12_share0.25,20,8,12,40,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 12 שגיאות מתוך 20 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q20_w12_share0.33,20,8,12,40,mt:calculation_off_by_one,4,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 12 שגיאות מתוך 20 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q20_w12_share0.4,20,8,12,40,mt:calculation_off_by_one,5,0.25,0.4167,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-5 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_w12_share0.5,20,8,12,40,mt:calculation_off_by_one,6,0.3,0.5,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_w12_share0.6,20,8,12,40,mt:calculation_off_by_one,7,0.35,0.5833,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-7 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_w12_share0.75,20,8,12,40,mt:calculation_off_by_one,9,0.45,0.75,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-9 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q20_w12_share1,20,8,12,40,mt:calculation_off_by_one,12,0.6,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 20 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w13_share0.2,25,12,13,48,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 13 שגיאות מתוך 25 שאלות (48% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w13_share0.25,25,12,13,48,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 13 שגיאות מתוך 25 שאלות (48% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w13_share0.33,25,12,13,48,mt:calculation_off_by_one,4,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 13 שגיאות מתוך 25 שאלות (48% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w13_share0.4,25,12,13,48,mt:calculation_off_by_one,5,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 13 שגיאות מתוך 25 שאלות (48% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w13_share0.5,25,12,13,48,mt:calculation_off_by_one,7,0.28,0.5385,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-7 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w13_share0.6,25,12,13,48,mt:calculation_off_by_one,8,0.32,0.6154,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w13_share0.75,25,12,13,48,mt:calculation_off_by_one,10,0.4,0.7692,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w13_share1,25,12,13,48,mt:calculation_off_by_one,13,0.52,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-13 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w15_share0.2,25,10,15,40,mt:calculation_off_by_one,3,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 15 שגיאות מתוך 25 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w15_share0.25,25,10,15,40,mt:calculation_off_by_one,4,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 15 שגיאות מתוך 25 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w15_share0.33,25,10,15,40,mt:calculation_off_by_one,5,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 15 שגיאות מתוך 25 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q25_w15_share0.4,25,10,15,40,mt:calculation_off_by_one,6,0.24,0.4,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-6 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w15_share0.5,25,10,15,40,mt:calculation_off_by_one,8,0.32,0.5333,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w15_share0.6,25,10,15,40,mt:calculation_off_by_one,9,0.36,0.6,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-9 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w15_share0.75,25,10,15,40,mt:calculation_off_by_one,11,0.44,0.7333,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-11 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q25_w15_share1,25,10,15,40,mt:calculation_off_by_one,15,0.6,1,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic נראה קושי ברור. ב-15 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 25 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,C_factual_repeated_pattern,true,,true,true,true
q40_w20_share0.2,40,20,20,50,mt:calculation_off_by_one,4,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (40 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 40 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q40_w20_share0.25,40,20,20,50,mt:calculation_off_by_one,5,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (40 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 40 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q40_w20_share0.33,40,20,20,50,mt:calculation_off_by_one,7,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,"בנושא audit_topic יש חלק שדורש חיזוק (40 שאלות, 50% דיוק). כדאי חיזוק ממוקד. מבוסס על 40 שאלות שנפתרו בנושא.",כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,D_topic_difficulty,true,,true,true,true
q40_w20_share0.4,40,20,20,50,mt:calculation_off_by_one,8,0.2,0.4,1,1,true,false,false,consistent,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-8 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_w20_share0.5,40,20,20,50,mt:calculation_off_by_one,10,0.25,0.5,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-10 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_w20_share0.6,40,20,20,50,mt:calculation_off_by_one,12,0.3,0.6,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-12 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_w20_share0.75,40,20,20,50,mt:calculation_off_by_one,15,0.375,0.75,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-15 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_w20_share1,40,20,20,50,mt:calculation_off_by_one,20,0.5,1,1,1,true,false,false,strong,strong,,unclassified_no_de2_unit,,topic_needs_strengthening,topic_needs_strengthening,collect_more_evidence,true,mt:calculation_off_by_one,טעות חישוב של סטייה ב-1,טעות חישוב של סטייה ב-1,true,בנושא audit_topic יש חלק שדורש חיזוק. ב-20 תשובות חזרה טעות חישוב של סטייה ב-1. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לחזק,remediate,bg-amber-500/12 border border-amber-400/40,C_factual_repeated_pattern,true,,true,true,true
q40_w24_share0.2,40,16,24,40,mt:calculation_off_by_one,5,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 24 שגיאות מתוך 40 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q40_w24_share0.25,40,16,24,40,mt:calculation_off_by_one,6,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 24 שגיאות מתוך 40 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
q40_w24_share0.33,40,16,24,40,mt:calculation_off_by_one,8,0,0,1,1,true,false,false,none,strong,,unclassified_no_de2_unit,,clear_topic_gap,clear_topic_gap,collect_more_evidence,true,,,טעות חישוב של סטייה ב-1,false,בנושא audit_topic נראה קושי ברור. 24 שגיאות מתוך 40 שאלות (40% דיוק). כדאי לחזור ולתרגל את הנושא לפני שממשיכים. מבוסס על 40 שאלות שנפתרו בנושא.,כדאי לתרגל עוד,remediate,bg-yellow-500/15 border border-yellow-400/45,D_topic_difficulty,true,,true,true,true
